LOCATION,TIME,"Death rate, crude (per 1,000 people)"
PHL,1960,9.692
PHL,1961,9.396
PHL,1962,9.132
PHL,1963,8.9
PHL,1964,8.699
PHL,1965,8.526
PHL,1966,8.38
PHL,1967,8.257
PHL,1968,8.153
PHL,1969,8.064
PHL,1970,7.992
PHL,1971,7.936
PHL,1972,7.898
PHL,1973,7.875
PHL,1974,7.86
PHL,1975,7.847
PHL,1976,7.826
PHL,1977,7.793
PHL,1978,7.742
PHL,1979,7.674
PHL,1980,7.588
PHL,1981,7.492
PHL,1982,7.391
PHL,1983,7.29
PHL,1984,7.189
PHL,1985,7.081
PHL,1986,6.961
PHL,1987,6.821
PHL,1988,6.661
PHL,1989,6.484
PHL,1990,6.298
PHL,1991,6.112
PHL,1992,5.937
PHL,1993,5.783
PHL,1994,5.654
PHL,1995,5.556
PHL,1996,5.489
PHL,1997,5.449
PHL,1998,5.429
PHL,1999,5.425
PHL,2000,5.432
PHL,2001,5.442
PHL,2002,5.453
PHL,2003,5.461
PHL,2004,5.466
PHL,2005,5.469
PHL,2006,5.478
PHL,2007,5.497
PHL,2008,5.529
PHL,2009,5.572
PHL,2010,5.623
PHL,2011,5.674
PHL,2012,5.719
PHL,2013,5.754
PHL,2014,5.78
PHL,2015,5.798
PHL,2016,5.815
PHL,2017,5.839
PHL,2018,5.873
PHL,2019,0
PHL,2020,0
POL,1960,7.6
POL,1961,7.6
POL,1962,7.9
POL,1963,7.5
POL,1964,7.6
POL,1965,7.4
POL,1966,7.4
POL,1967,7.7
POL,1968,7.6
POL,1969,8.1
POL,1970,8.2
POL,1971,8.7
POL,1972,8
POL,1973,8.4
POL,1974,8.2
POL,1975,8.7
POL,1976,8.9
POL,1977,9
POL,1978,9.4
POL,1979,9.2
POL,1980,9.8
POL,1981,9.2
POL,1982,9.3
POL,1983,9.6
POL,1984,10
POL,1985,10.3
POL,1986,10.1
POL,1987,10.1
POL,1988,9.9
POL,1989,10.1
POL,1990,10.2
POL,1991,10.6
POL,1992,10.3
POL,1993,10.2
POL,1994,10
POL,1995,10
POL,1996,10
POL,1997,9.8
POL,1998,9.7
POL,1999,9.9
POL,2000,9.6
POL,2001,9.5
POL,2002,9.4
POL,2003,9.6
POL,2004,9.5
POL,2005,9.6
POL,2006,9.7
POL,2007,9.9
POL,2008,10
POL,2009,10.1
POL,2010,9.9
POL,2011,9.9
POL,2012,10.1
POL,2013,10.2
POL,2014,9.9
POL,2015,10.4
POL,2016,10.2
POL,2017,10.6
POL,2018,10.9
POL,2019,0
POL,2020,0
PRT,1960,10.7
PRT,1961,11.2
PRT,1962,10.8
PRT,1963,10.9
PRT,1964,10.7
PRT,1965,10.6
PRT,1966,11.2
PRT,1967,10.8
PRT,1968,10.7
PRT,1969,11.5
PRT,1970,10.7
PRT,1971,11.4
PRT,1972,10.5
PRT,1973,11.1
PRT,1974,11.1
PRT,1975,10.8
PRT,1976,10.9
PRT,1977,10.2
PRT,1978,10.1
PRT,1979,9.6
PRT,1980,9.7
PRT,1981,9.7
PRT,1982,9.3
PRT,1983,9.7
PRT,1984,9.7
PRT,1985,9.7
PRT,1986,9.5
PRT,1987,9.5
PRT,1988,9.8
PRT,1989,9.6
PRT,1990,10.3
PRT,1991,10.4
PRT,1992,10.1
PRT,1993,10.6
PRT,1994,9.9
PRT,1995,10.3
PRT,1996,10.6
PRT,1997,10.4
PRT,1998,10.5
PRT,1999,10.6
PRT,2000,10.2
PRT,2001,10.1
PRT,2002,10.2
PRT,2003,10.4
PRT,2004,9.7
PRT,2005,10.2
PRT,2006,9.7
PRT,2007,9.8
PRT,2008,9.9
PRT,2009,9.9
PRT,2010,10
PRT,2011,9.7
PRT,2012,10.2
PRT,2013,10.2
PRT,2014,10.1
PRT,2015,10.5
PRT,2016,10.7
PRT,2017,10.7
PRT,2018,11
PRT,2019,0
PRT,2020,0
PRI,1960,6.7
PRI,1961,6.8
PRI,1962,6.8
PRI,1963,7
PRI,1964,7.3
PRI,1965,6.8
PRI,1966,6.7
PRI,1967,6.3
PRI,1968,6.5
PRI,1969,6.5
PRI,1970,6.7
PRI,1971,6.5
PRI,1972,6.6
PRI,1973,6.5
PRI,1974,6.7
PRI,1975,6.5
PRI,1976,6.6
PRI,1977,6.4
PRI,1978,6.3
PRI,1979,6.4
PRI,1980,6.4
PRI,1981,6.5
PRI,1982,6.5
PRI,1983,6.5
PRI,1984,6.6
PRI,1985,7.1
PRI,1986,7.2
PRI,1987,7.3
PRI,1988,7.35
PRI,1989,7.4
PRI,1990,7.3
PRI,1991,7.4
PRI,1992,7.6
PRI,1993,7.8
PRI,1994,7.7
PRI,1995,8.1
PRI,1996,8
PRI,1997,7.7
PRI,1998,7.8
PRI,1999,7.7
PRI,2000,7.48
PRI,2001,7.5
PRI,2002,7.28
PRI,2003,7.31
PRI,2004,7.46
PRI,2005,7.6
PRI,2006,7.29
PRI,2007,7.44
PRI,2008,7.61
PRI,2009,7.78
PRI,2010,7.833
PRI,2011,8
PRI,2012,8.1
PRI,2013,8.1
PRI,2014,8.5
PRI,2015,8.084
PRI,2016,8.86
PRI,2017,9.222
PRI,2018,9.2
PRI,2019,0
PRI,2020,0
QAT,1960,9.398
QAT,1961,8.887
QAT,1962,8.385
QAT,1963,7.895
QAT,1964,7.422
QAT,1965,6.971
QAT,1966,6.55
QAT,1967,6.162
QAT,1968,5.809
QAT,1969,5.492
QAT,1970,5.208
QAT,1971,4.955
QAT,1972,4.727
QAT,1973,4.515
QAT,1974,4.317
QAT,1975,4.126
QAT,1976,3.941
QAT,1977,3.761
QAT,1978,3.585
QAT,1979,3.414
QAT,1980,3.247
QAT,1981,3.086
QAT,1982,2.932
QAT,1983,2.789
QAT,1984,2.656
QAT,1985,2.537
QAT,1986,2.43
QAT,1987,2.337
QAT,1988,2.257
QAT,1989,2.189
QAT,1990,2.133
QAT,1991,2.091
QAT,1992,2.061
QAT,1993,2.04
QAT,1994,2.027
QAT,1995,2.017
QAT,1996,2.01
QAT,1997,2.001
QAT,1998,1.989
QAT,1999,1.971
QAT,2000,1.941
QAT,2001,1.896
QAT,2002,1.836
QAT,2003,1.763
QAT,2004,1.679
QAT,2005,1.589
QAT,2006,1.497
QAT,2007,1.409
QAT,2008,1.33
QAT,2009,1.263
QAT,2010,1.211
QAT,2011,1.173
QAT,2012,1.148
QAT,2013,1.132
QAT,2014,1.127
QAT,2015,1.131
QAT,2016,1.146
QAT,2017,1.169
QAT,2018,1.202
QAT,2019,0
QAT,2020,0
ROU,1960,8.7
ROU,1961,8.7
ROU,1962,9.2
ROU,1963,8.3
ROU,1964,8.1
ROU,1965,8.6
ROU,1966,8.2
ROU,1967,9.2
ROU,1968,9.5
ROU,1969,10.1
ROU,1970,9.5
ROU,1971,9.5
ROU,1972,9.2
ROU,1973,9.8
ROU,1974,9.1
ROU,1975,9.3
ROU,1976,9.5
ROU,1977,9.6
ROU,1978,9.7
ROU,1979,9.8
ROU,1980,10.4
ROU,1981,10
ROU,1982,10
ROU,1983,10.4
ROU,1984,10.3
ROU,1985,10.9
ROU,1986,10.6
ROU,1987,11.1
ROU,1988,11
ROU,1989,10.7
ROU,1990,10.6
ROU,1991,10.9
ROU,1992,11.6
ROU,1993,11.6
ROU,1994,11.7
ROU,1995,12
ROU,1996,12.7
ROU,1997,12.4
ROU,1998,12
ROU,1999,11.8
ROU,2000,11.4
ROU,2001,11.7
ROU,2002,12.4
ROU,2003,12.4
ROU,2004,12.1
ROU,2005,12.3
ROU,2006,12.2
ROU,2007,12.1
ROU,2008,12.3
ROU,2009,12.6
ROU,2010,12.8
ROU,2011,12.5
ROU,2012,12.7
ROU,2013,12.4
ROU,2014,12.8
ROU,2015,13.2
ROU,2016,13.1
ROU,2017,13.3
ROU,2018,13.5
ROU,2019,0
ROU,2020,0
RUS,1960,8.304
RUS,1961,8.176
RUS,1962,8.098
RUS,1963,8.067
RUS,1964,8.08
RUS,1965,8.131
RUS,1966,8.22
RUS,1967,8.342
RUS,1968,8.492
RUS,1969,8.663
RUS,1970,8.85
RUS,1971,9.049
RUS,1972,9.258
RUS,1973,9.473
RUS,1974,9.689
RUS,1975,9.907
RUS,1976,10.126
RUS,1977,10.348
RUS,1978,10.569
RUS,1979,10.8
RUS,1980,11
RUS,1981,10.9
RUS,1982,10.7
RUS,1983,11.1
RUS,1984,11.6
RUS,1985,11.3
RUS,1986,10.4
RUS,1987,10.5
RUS,1988,10.7
RUS,1989,10.7
RUS,1990,11.2
RUS,1991,11.4
RUS,1992,12.2
RUS,1993,14.5
RUS,1994,15.7
RUS,1995,15
RUS,1996,14.2
RUS,1997,13.8
RUS,1998,13.5
RUS,1999,14.6
RUS,2000,15.3
RUS,2001,15.6
RUS,2002,15.4
RUS,2003,16.4
RUS,2004,16
RUS,2005,16.1
RUS,2006,15.2
RUS,2007,14.6
RUS,2008,14.5
RUS,2009,14.1
RUS,2010,14.2
RUS,2011,13.5
RUS,2012,13.3
RUS,2013,13
RUS,2014,13.1
RUS,2015,13
RUS,2016,12.9
RUS,2017,12.4
RUS,2018,12.4
RUS,2019,0
RUS,2020,0
RWA,1960,22.734
RWA,1961,22.395
RWA,1962,22.045
RWA,1963,21.689
RWA,1964,21.339
RWA,1965,21.013
RWA,1966,20.731
RWA,1967,20.505
RWA,1968,20.337
RWA,1969,20.225
RWA,1970,20.162
RWA,1971,20.142
RWA,1972,20.14
RWA,1973,20.129
RWA,1974,20.084
RWA,1975,19.964
RWA,1976,19.726
RWA,1977,19.362
RWA,1978,18.885
RWA,1979,18.321
RWA,1980,17.625
RWA,1981,16.738
RWA,1982,15.728
RWA,1983,14.751
RWA,1984,14.01
RWA,1985,14.045
RWA,1986,15.483
RWA,1987,18.517
RWA,1988,23.003
RWA,1989,28.54
RWA,1990,34.184
RWA,1991,38.741
RWA,1992,41.301
RWA,1993,41.359
RWA,1994,38.903
RWA,1995,34.43
RWA,1996,28.857
RWA,1997,23.366
RWA,1998,18.87
RWA,1999,15.731
RWA,2000,14
RWA,2001,13.388
RWA,2002,13.233
RWA,2003,13.007
RWA,2004,12.549
RWA,2005,11.796
RWA,2006,10.799
RWA,2007,9.75
RWA,2008,8.799
RWA,2009,7.979
RWA,2010,7.31
RWA,2011,6.79
RWA,2012,6.384
RWA,2013,6.059
RWA,2014,5.801
RWA,2015,5.597
RWA,2016,5.435
RWA,2017,5.308
RWA,2018,5.208
RWA,2019,0
RWA,2020,0
WSM,1960,10.822
WSM,1961,10.58
WSM,1962,10.344
WSM,1963,10.113
WSM,1964,9.888
WSM,1965,9.668
WSM,1966,9.457
WSM,1967,9.255
WSM,1968,9.065
WSM,1969,8.885
WSM,1970,8.714
WSM,1971,8.551
WSM,1972,8.393
WSM,1973,8.239
WSM,1974,8.087
WSM,1975,7.935
WSM,1976,7.782
WSM,1977,7.63
WSM,1978,7.48
WSM,1979,7.334
WSM,1980,7.195
WSM,1981,7.066
WSM,1982,6.951
WSM,1983,6.85
WSM,1984,6.767
WSM,1985,6.701
WSM,1986,6.654
WSM,1987,6.623
WSM,1988,6.605
WSM,1989,6.599
WSM,1990,6.6
WSM,1991,6.609
WSM,1992,6.622
WSM,1993,6.635
WSM,1994,6.644
WSM,1995,6.639
WSM,1996,6.615
WSM,1997,6.568
WSM,1998,6.5
WSM,1999,6.413
WSM,2000,6.316
WSM,2001,6.218
WSM,2002,6.128
WSM,2003,6.055
WSM,2004,6
WSM,2005,5.963
WSM,2006,5.941
WSM,2007,5.925
WSM,2008,5.907
WSM,2009,5.883
WSM,2010,5.848
WSM,2011,5.795
WSM,2012,5.727
WSM,2013,5.645
WSM,2014,5.554
WSM,2015,5.461
WSM,2016,5.372
WSM,2017,5.296
WSM,2018,5.239
WSM,2019,0
WSM,2020,0
SMR,1960,0
SMR,1961,0
SMR,1962,0
SMR,1963,0
SMR,1964,0
SMR,1965,0
SMR,1966,0
SMR,1967,0
SMR,1968,0
SMR,1969,0
SMR,1970,0
SMR,1971,0
SMR,1972,0
SMR,1973,0
SMR,1974,0
SMR,1975,0
SMR,1976,0
SMR,1977,0
SMR,1978,0
SMR,1979,0
SMR,1980,0
SMR,1981,0
SMR,1982,0
SMR,1983,0
SMR,1984,0
SMR,1985,0
SMR,1986,0
SMR,1987,0
SMR,1988,0
SMR,1989,0
SMR,1990,0
SMR,1991,0
SMR,1992,0
SMR,1993,0
SMR,1994,0
SMR,1995,0
SMR,1996,0
SMR,1997,0
SMR,1998,0
SMR,1999,0
SMR,2000,0
SMR,2001,0
SMR,2002,0
SMR,2003,0
SMR,2004,6.3
SMR,2005,7.3
SMR,2006,7.5
SMR,2007,7.2
SMR,2008,6
SMR,2009,6.266666667
SMR,2010,6.533333333
SMR,2011,6.8
SMR,2012,7.1
SMR,2013,7.5
SMR,2014,7.7
SMR,2015,7.1
SMR,2016,7.6
SMR,2017,8.2
SMR,2018,7.1
SMR,2019,0
SMR,2020,0
STP,1960,17.807
STP,1961,17.396
STP,1962,16.886
STP,1963,16.268
STP,1964,15.561
STP,1965,14.822
STP,1966,14.133
STP,1967,13.562
STP,1968,13.146
STP,1969,12.888
STP,1970,12.743
STP,1971,12.637
STP,1972,12.491
STP,1973,12.253
STP,1974,11.919
STP,1975,11.518
STP,1976,11.111
STP,1977,10.767
STP,1978,10.537
STP,1979,10.433
STP,1980,10.447
STP,1981,10.551
STP,1982,10.695
STP,1983,10.833
STP,1984,10.946
STP,1985,11.023
STP,1986,11.065
STP,1987,11.086
STP,1988,11.094
STP,1989,11.087
STP,1990,11.061
STP,1991,11.014
STP,1992,10.942
STP,1993,10.841
STP,1994,10.706
STP,1995,10.533
STP,1996,10.314
STP,1997,10.052
STP,1998,9.75
STP,1999,9.415
STP,2000,9.054
STP,2001,8.672
STP,2002,8.282
STP,2003,7.895
STP,2004,7.52
STP,2005,7.167
STP,2006,6.844
STP,2007,6.551
STP,2008,6.287
STP,2009,6.053
STP,2010,5.848
STP,2011,5.669
STP,2012,5.509
STP,2013,5.364
STP,2014,5.232
STP,2015,5.111
STP,2016,5.002
STP,2017,4.908
STP,2018,4.828
STP,2019,0
STP,2020,0
SAU,1960,20.319
SAU,1961,19.934
SAU,1962,19.537
SAU,1963,19.12
SAU,1964,18.677
SAU,1965,18.195
SAU,1966,17.662
SAU,1967,17.078
SAU,1968,16.445
SAU,1969,15.769
SAU,1970,15.057
SAU,1971,14.32
SAU,1972,13.574
SAU,1973,12.834
SAU,1974,12.114
SAU,1975,11.423
SAU,1976,10.769
SAU,1977,10.148
SAU,1978,9.561
SAU,1979,9.01
SAU,1980,8.493
SAU,1981,8.008
SAU,1982,7.551
SAU,1983,7.12
SAU,1984,6.713
SAU,1985,6.333
SAU,1986,5.984
SAU,1987,5.668
SAU,1988,5.385
SAU,1989,5.134
SAU,1990,4.913
SAU,1991,4.718
SAU,1992,4.545
SAU,1993,4.388
SAU,1994,4.246
SAU,1995,4.118
SAU,1996,4.002
SAU,1997,3.902
SAU,1998,3.818
SAU,1999,3.747
SAU,2000,3.691
SAU,2001,3.647
SAU,2002,3.614
SAU,2003,3.591
SAU,2004,3.575
SAU,2005,3.561
SAU,2006,3.546
SAU,2007,3.53
SAU,2008,3.51
SAU,2009,3.488
SAU,2010,3.464
SAU,2011,3.441
SAU,2012,3.422
SAU,2013,3.41
SAU,2014,3.407
SAU,2015,3.412
SAU,2016,3.426
SAU,2017,3.446
SAU,2018,3.472
SAU,2019,0
SAU,2020,0
SEN,1960,26.023
SEN,1961,25.815
SEN,1962,25.683
SEN,1963,25.62
SEN,1964,25.604
SEN,1965,25.605
SEN,1966,25.587
SEN,1967,25.514
SEN,1968,25.354
SEN,1969,25.086
SEN,1970,24.687
SEN,1971,24.144
SEN,1972,23.478
SEN,1973,22.714
SEN,1974,21.876
SEN,1975,20.995
SEN,1976,20.104
SEN,1977,19.232
SEN,1978,18.401
SEN,1979,17.625
SEN,1980,16.9
SEN,1981,16.21
SEN,1982,15.531
SEN,1983,14.852
SEN,1984,14.18
SEN,1985,13.531
SEN,1986,12.929
SEN,1987,12.396
SEN,1988,11.948
SEN,1989,11.592
SEN,1990,11.335
SEN,1991,11.177
SEN,1992,11.098
SEN,1993,11.076
SEN,1994,11.088
SEN,1995,11.11
SEN,1996,11.121
SEN,1997,11.103
SEN,1998,11.043
SEN,1999,10.93
SEN,2000,10.752
SEN,2001,10.508
SEN,2002,10.212
SEN,2003,9.878
SEN,2004,9.516
SEN,2005,9.137
SEN,2006,8.749
SEN,2007,8.363
SEN,2008,7.987
SEN,2009,7.632
SEN,2010,7.305
SEN,2011,7.013
SEN,2012,6.753
SEN,2013,6.522
SEN,2014,6.319
SEN,2015,6.141
SEN,2016,5.985
SEN,2017,5.845
SEN,2018,5.716
SEN,2019,0
SEN,2020,0
SRB,1960,0
SRB,1961,0
SRB,1962,0
SRB,1963,0
SRB,1964,0
SRB,1965,0
SRB,1966,0
SRB,1967,0
SRB,1968,0
SRB,1969,0
SRB,1970,0
SRB,1971,0
SRB,1972,0
SRB,1973,0
SRB,1974,0
SRB,1975,0
SRB,1976,0
SRB,1977,0
SRB,1978,0
SRB,1979,0
SRB,1980,0
SRB,1981,0
SRB,1982,0
SRB,1983,0
SRB,1984,0
SRB,1985,0
SRB,1986,0
SRB,1987,0
SRB,1988,0
SRB,1989,0
SRB,1990,0
SRB,1991,11.7
SRB,1992,0
SRB,1993,0
SRB,1994,0
SRB,1995,12.3
SRB,1996,12.9
SRB,1997,12.91
SRB,1998,13.13
SRB,1999,13.5
SRB,2000,13.8
SRB,2001,13.2
SRB,2002,13.7
SRB,2003,13.9
SRB,2004,14
SRB,2005,14.3
SRB,2006,13.88
SRB,2007,13.92
SRB,2008,13.97
SRB,2009,14.2
SRB,2010,14.2
SRB,2011,14.2
SRB,2012,14.2
SRB,2013,14
SRB,2014,14.2
SRB,2015,14.6
SRB,2016,14.3
SRB,2017,14.8
SRB,2018,14.6
SRB,2019,0
SRB,2020,0
SYC,1960,0
SYC,1961,0
SYC,1962,0
SYC,1963,0
SYC,1964,0
SYC,1965,0
SYC,1966,0
SYC,1967,0
SYC,1968,0
SYC,1969,0
SYC,1970,0
SYC,1971,8.5
SYC,1972,9.4
SYC,1973,8.3
SYC,1974,8.6
SYC,1975,7.3
SYC,1976,7.7
SYC,1977,7.7
SYC,1978,7.5
SYC,1979,7
SYC,1980,7
SYC,1981,6.9
SYC,1982,7.5
SYC,1983,7
SYC,1984,7.5
SYC,1985,7.2
SYC,1986,7.6
SYC,1987,7.4
SYC,1988,7.3
SYC,1989,8.1
SYC,1990,7.7
SYC,1991,7.7
SYC,1992,7.4
SYC,1993,8.3
SYC,1994,7.6
SYC,1995,7
SYC,1996,7.4
SYC,1997,7.8
SYC,1998,7.2
SYC,1999,7
SYC,2000,6.8
SYC,2001,6.8
SYC,2002,7.7
SYC,2003,8.1
SYC,2004,7.2
SYC,2005,8.1
SYC,2006,7.8
SYC,2007,7.4
SYC,2008,7.6
SYC,2009,7.8
SYC,2010,7.4
SYC,2011,7.9
SYC,2012,7.4
SYC,2013,8
SYC,2014,7.9
SYC,2015,7.5
SYC,2016,7.9
SYC,2017,7.8
SYC,2018,8.5
SYC,2019,0
SYC,2020,0
SLE,1960,32.3
SLE,1961,32.054
SLE,1962,31.789
SLE,1963,31.493
SLE,1964,31.158
SLE,1965,30.781
SLE,1966,30.366
SLE,1967,29.924
SLE,1968,29.469
SLE,1969,29.008
SLE,1970,28.547
SLE,1971,28.088
SLE,1972,27.636
SLE,1973,27.194
SLE,1974,26.77
SLE,1975,26.368
SLE,1976,25.989
SLE,1977,25.637
SLE,1978,25.314
SLE,1979,25.027
SLE,1980,24.783
SLE,1981,24.587
SLE,1982,24.441
SLE,1983,24.349
SLE,1984,24.311
SLE,1985,24.337
SLE,1986,24.439
SLE,1987,24.613
SLE,1988,24.842
SLE,1989,25.107
SLE,1990,25.386
SLE,1991,25.66
SLE,1992,25.9
SLE,1993,26.076
SLE,1994,26.159
SLE,1995,26.113
SLE,1996,25.906
SLE,1997,25.539
SLE,1998,25.021
SLE,1999,24.366
SLE,2000,23.594
SLE,2001,22.736
SLE,2002,21.83
SLE,2003,20.914
SLE,2004,20.014
SLE,2005,19.146
SLE,2006,18.312
SLE,2007,17.503
SLE,2008,16.716
SLE,2009,15.961
SLE,2010,15.25
SLE,2011,14.597
SLE,2012,14.008
SLE,2013,13.483
SLE,2014,13.025
SLE,2015,12.63
SLE,2016,12.294
SLE,2017,12.003
SLE,2018,11.745
SLE,2019,0
SLE,2020,0
SGP,1960,6.2
SGP,1961,5.9
SGP,1962,5.8
SGP,1963,5.6
SGP,1964,5.7
SGP,1965,5.4
SGP,1966,5.4
SGP,1967,5.3
SGP,1968,5.5
SGP,1969,5
SGP,1970,5.2
SGP,1971,5.4
SGP,1972,5.4
SGP,1973,5.4
SGP,1974,5.2
SGP,1975,5.1
SGP,1976,5.1
SGP,1977,5.1
SGP,1978,5.1
SGP,1979,5.2
SGP,1980,4.9
SGP,1981,4.9
SGP,1982,4.9
SGP,1983,5
SGP,1984,4.8
SGP,1985,4.9
SGP,1986,4.6
SGP,1987,4.7
SGP,1988,4.9
SGP,1989,4.9
SGP,1990,4.7
SGP,1991,4.6
SGP,1992,4.7
SGP,1993,4.6
SGP,1994,4.7
SGP,1995,4.8
SGP,1996,4.7
SGP,1997,4.5
SGP,1998,4.6
SGP,1999,4.5
SGP,2000,4.5
SGP,2001,4.3
SGP,2002,4.4
SGP,2003,4.5
SGP,2004,4.4
SGP,2005,4.4
SGP,2006,4.4
SGP,2007,4.5
SGP,2008,4.4
SGP,2009,4.3
SGP,2010,4.4
SGP,2011,4.5
SGP,2012,4.5
SGP,2013,4.6
SGP,2014,4.7
SGP,2015,4.8
SGP,2016,4.8
SGP,2017,5
SGP,2018,5
SGP,2019,0
SGP,2020,0
SXM,1960,0
SXM,1961,0
SXM,1962,0
SXM,1963,0
SXM,1964,0
SXM,1965,0
SXM,1966,0
SXM,1967,0
SXM,1968,0
SXM,1969,0
SXM,1970,0
SXM,1971,0
SXM,1972,0
SXM,1973,0
SXM,1974,0
SXM,1975,0
SXM,1976,0
SXM,1977,0
SXM,1978,0
SXM,1979,0
SXM,1980,0
SXM,1981,0
SXM,1982,0
SXM,1983,0
SXM,1984,0
SXM,1985,0
SXM,1986,0
SXM,1987,0
SXM,1988,0
SXM,1989,0
SXM,1990,0
SXM,1991,0
SXM,1992,0
SXM,1993,0
SXM,1994,0
SXM,1995,0
SXM,1996,0
SXM,1997,0
SXM,1998,0
SXM,1999,0
SXM,2000,0
SXM,2001,0
SXM,2002,0
SXM,2003,0
SXM,2004,0
SXM,2005,3.4
SXM,2006,3.6
SXM,2007,3.2
SXM,2008,3.8
SXM,2009,3.1
SXM,2010,4.1
SXM,2011,5.1
SXM,2012,5.4
SXM,2013,4.7
SXM,2014,4.7
SXM,2015,5.4
SXM,2016,4.1
SXM,2017,4.2
SXM,2018,0
SXM,2019,0
SXM,2020,0
SVK,1960,7.8
SVK,1961,7.5
SVK,1962,8.1
SVK,1963,7.7
SVK,1964,7.6
SVK,1965,8.2
SVK,1966,8.2
SVK,1967,8
SVK,1968,8.5
SVK,1969,9
SVK,1970,9.3
SVK,1971,9.4
SVK,1972,9
SVK,1973,9.4
SVK,1974,9.6
SVK,1975,9.5
SVK,1976,9.5
SVK,1977,9.7
SVK,1978,9.8
SVK,1979,9.7
SVK,1980,10.2
SVK,1981,9.9
SVK,1982,10
SVK,1983,10.3
SVK,1984,10.1
SVK,1985,10.2
SVK,1986,10.2
SVK,1987,10
SVK,1988,10
SVK,1989,10.2
SVK,1990,10.3
SVK,1991,10.3
SVK,1992,10.1
SVK,1993,9.9
SVK,1994,9.6
SVK,1995,9.8
SVK,1996,9.5
SVK,1997,9.7
SVK,1998,9.9
SVK,1999,9.7
SVK,2000,9.8
SVK,2001,9.7
SVK,2002,9.6
SVK,2003,9.7
SVK,2004,9.7
SVK,2005,10
SVK,2006,9.9
SVK,2007,10
SVK,2008,9.9
SVK,2009,9.8
SVK,2010,9.9
SVK,2011,9.6
SVK,2012,9.7
SVK,2013,9.6
SVK,2014,9.5
SVK,2015,9.9
SVK,2016,9.6
SVK,2017,9.9
SVK,2018,10
SVK,2019,0
SVK,2020,0
SVN,1960,9.6
SVN,1961,8.8
SVN,1962,9.9
SVN,1963,9.3
SVN,1964,10.2
SVN,1965,9.7
SVN,1966,9.1
SVN,1967,9.7
SVN,1968,10.2
SVN,1969,10.8
SVN,1970,10.1
SVN,1971,10
SVN,1972,10.4
SVN,1973,10
SVN,1974,9.7
SVN,1975,10.1
SVN,1976,10
SVN,1977,9.6
SVN,1978,9.9
SVN,1979,9.6
SVN,1980,9.9
SVN,1981,9.8
SVN,1982,10.3
SVN,1983,10.8
SVN,1984,10.5
SVN,1985,10.2
SVN,1986,9.9
SVN,1987,10
SVN,1988,9.6
SVN,1989,9.4
SVN,1990,9.3
SVN,1991,9.7
SVN,1992,9.7
SVN,1993,10
SVN,1994,9.7
SVN,1995,9.5
SVN,1996,9.4
SVN,1997,9.5
SVN,1998,9.6
SVN,1999,9.5
SVN,2000,9.3
SVN,2001,9.3
SVN,2002,9.4
SVN,2003,9.7
SVN,2004,9.3
SVN,2005,9.4
SVN,2006,9.1
SVN,2007,9.2
SVN,2008,9.1
SVN,2009,9.2
SVN,2010,9.1
SVN,2011,9.1
SVN,2012,9.4
SVN,2013,9.4
SVN,2014,9.2
SVN,2015,9.6
SVN,2016,9.5
SVN,2017,9.9
SVN,2018,9.9
SVN,2019,0
SVN,2020,0
SLB,1960,16.184
SLB,1961,15.701
SLB,1962,15.224
SLB,1963,14.755
SLB,1964,14.295
SLB,1965,13.848
SLB,1966,13.416
SLB,1967,13
SLB,1968,12.598
SLB,1969,12.206
SLB,1970,11.816
SLB,1971,11.419
SLB,1972,11.01
SLB,1973,10.587
SLB,1974,10.157
SLB,1975,9.728
SLB,1976,9.313
SLB,1977,8.926
SLB,1978,8.577
SLB,1979,8.272
SLB,1980,8.013
SLB,1981,7.799
SLB,1982,7.621
SLB,1983,7.469
SLB,1984,7.338
SLB,1985,7.223
SLB,1986,7.121
SLB,1987,7.03
SLB,1988,6.947
SLB,1989,6.865
SLB,1990,6.779
SLB,1991,6.686
SLB,1992,6.584
SLB,1993,6.474
SLB,1994,6.354
SLB,1995,6.226
SLB,1996,6.091
SLB,1997,5.953
SLB,1998,5.817
SLB,1999,5.685
SLB,2000,5.561
SLB,2001,5.449
SLB,2002,5.348
SLB,2003,5.258
SLB,2004,5.179
SLB,2005,5.107
SLB,2006,5.039
SLB,2007,4.972
SLB,2008,4.902
SLB,2009,4.829
SLB,2010,4.752
SLB,2011,4.672
SLB,2012,4.592
SLB,2013,4.516
SLB,2014,4.444
SLB,2015,4.38
SLB,2016,4.326
SLB,2017,4.284
SLB,2018,4.252
SLB,2019,0
SLB,2020,0
SOM,1960,26.748
SOM,1961,26.367
SOM,1962,25.99
SOM,1963,25.616
SOM,1964,25.246
SOM,1965,24.879
SOM,1966,24.518
SOM,1967,24.161
SOM,1968,23.809
SOM,1969,23.46
SOM,1970,23.11
SOM,1971,22.757
SOM,1972,22.397
SOM,1973,22.031
SOM,1974,21.662
SOM,1975,21.292
SOM,1976,20.923
SOM,1977,20.561
SOM,1978,20.214
SOM,1979,19.888
SOM,1980,19.588
SOM,1981,19.315
SOM,1982,19.072
SOM,1983,18.865
SOM,1984,18.702
SOM,1985,18.614
SOM,1986,18.638
SOM,1987,18.774
SOM,1988,19.004
SOM,1989,19.29
SOM,1990,19.554
SOM,1991,19.706
SOM,1992,19.683
SOM,1993,19.453
SOM,1994,19.018
SOM,1995,18.418
SOM,1996,17.725
SOM,1997,17.031
SOM,1998,16.409
SOM,1999,15.891
SOM,2000,15.489
